Product,Data Sheet,Product Status,OPN,Standard Package name,Qualification,VDS max [V],RDS (on) @10V max [Ω],ID  @25°C max [A],Technology,Topology,VGS(th) [V],VGS(th) min [V],VGS(th) max [V],RDS (on) @4.5V max [Ω],QG typ @10V [C],QG typ @10V max [C],QG typ @4.5V [C],QG typ @4.5V max [C],Online Simulation,Simulation Model,Driver Selection,Budgetary Price €/1k,Polarity
ISC037N12NM6,https://www.infineon.com/dgdl/Infineon-ISC037N12NM6-DataSheet-v02_00-EN.pdf?fileId=8ac78c8c850f4bee0185c27a86155389,active and preferred,ISC037N12NM6ATMA1,SuperSO8 5x6,Industrial,120,3.7,163,OptiMOS™ 6,,3.1,2.6,3.6,,46,,,,,,,,N
BSP149,https://www.infineon.com/dgdl/Infineon-BSP149-DS-v02_01-en.pdf?fileId=db3a30433c1a8752013c1fcbb815397c,active and preferred,BSP149H6327XTSA1,SOT-223,Automotive,200,1800,0.66,SIPMOS™,,-1.4,-2.1,-1,,,,11,,,/cms/en/product/power/mosfet/n-channel-depletion-mode/bsp149/#!simulation,5546d4694909da48014909dc094d01c8=200.0|5546d4694909da48014909dc0bb301f2=BSP149|5546d4694909da48014909dc0f5e0238=MOSFET,0.4,N
IQE004NE1LM7SC,https://www.infineon.com/dgdl/Infineon-IQE004NE1LM7SC-DataSheet-v02_00-EN.pdf?fileId=8ac78c8c8ada5435018ae246370f63e0,active and preferred,IQE004NE1LM7SCATMA1,PQFN 3.3x3.3 Source-Down DSC,Industrial,15,,379,OptiMOS™ 7,,1.6,1.2,2,0.57,,,29,,,,,,N
IPL65R130C7,https://www.infineon.com/dgdl/Infineon-IPL65R130C7-DS-v02_01-EN.pdf?fileId=db3a30433e78ea82013e7977eef9029b,active and preferred,IPL65R130C7AUMA1,Thin-PAK 8x8,Industrial,650,130,15,CoolMOS™ C7,Boost,3.5,3,4,,35,,,,https://design.infineon.com/tinademo/designer.php?path=EXAMPLESROOT%7CINFINEON%7CApplications%7CIndustrial%7CPower%7C&file=power_MOSFET_compare_450V.tsc&act=change.U.Infineon.IPL65R130C7_L0,/cms/en/product/power/mosfet/n-channel/500v-950v/ipl65r130c7/#!simulation,5546d4694909da48014909dc094d01c8=650.0|5546d4694909da48014909dc0bb301f2=IPL65R130C7|5546d4694909da48014909dc0f5e0238=MOSFET,1.76,N
IPB026N10NF2S,https://www.infineon.com/dgdl/Infineon-IPB026N10NF2S-DataSheet-v02_00-EN.pdf?fileId=8ac78c8c83cd30810183f4c3afb01b06,active and preferred,IPB026N10NF2SATMA1,D2PAK,Standard,100,2.65,162,StrongIRFET™ 2,,3,2.2,3.8,,103,,,,,,,,N
BSC026NE2LS5,https://www.infineon.com/dgdl/Infineon-BSC026NE2LS5-DataSheet-v02_01-EN.pdf?fileId=5546d4624bcaebcf014c0950eede22f3,active and preferred,BSC026NE2LS5ATMA1,SuperSO8,Industrial,25,2.6,82,OptiMOS™ 5,,1.6,1.2,2,4,12,,5.6,,,/cms/en/product/power/mosfet/n-channel/bsc026ne2ls5/#!simulation,5546d4694909da48014909dc0bb301f2=BSC026NE2LS5|5546d4694909da48014909dc094d01c8=25.0|5546d4624933b8750149389ffe5222e1=0.7|5546d4624933b8750149389ffe6022e2=0.0,0.35,N
BSS806NE,https://www.infineon.com/dgdl/Infineon-BSS806NE-DS-v02_01-en.pdf?fileId=db3a304340f610c201410d1548de3366,active and preferred,BSS806NEH6327XTSA1,SOT-23,Automotive,20,,2.3,OptiMOS™,,0.55,0.3,0.75,,,,,1.7,,/cms/en/product/power/mosfet/small-signal-small-power/bss806ne/#!simulation,5546d4694909da48014909dc094d01c8=20.0,0.05,N
IPZA60R080P7,https://www.infineon.com/dgdl/Infineon-IPZA60R080P7-DS-v02_01-EN.pdf?fileId=5546d462602a9dc80160317dacc86525,active and preferred,IPZA60R080P7XKSA1,TO247 4-pin (asymmetric leads),Industrial,600,80,37,CoolMOS™ P7,"LLC_x000d_
PFC",3.5,3,4,,51,,,,,/cms/en/product/power/mosfet/n-channel/500v-950v/ipza60r080p7/#!simulation,5546d4694909da48014909dc0bb301f2=IPZA60R080P7|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=600.0,2.5,N
IPDQ65R125CFD7,https://www.infineon.com/dgdl/Infineon-IPDQ65R125CFD7-DataSheet-v02_01-EN.pdf?fileId=8ac78c8c869190210186e4089b4677d5,active and preferred,IPDQ65R125CFD7XTMA1,Q-DPAK,Industrial,650,125,24,CoolMOS™ CFD7,,4,3.5,4.5,,32,,,,,,,1.7,N
IPB19DP10NM,https://www.infineon.com/dgdl/Infineon-IPB19DP10NM-DataSheet-v02_00-EN.pdf?fileId=8ac78c8c7bb971ed017bc9416da34eb5,active and preferred,IPB19DP10NMATMA1,D2PAK,Industrial,-100,185,-13.8,OptiMOS™,,,-2.1,-4,,-36,,,,,,,0.62,P
IPG20N04S4-09A,https://www.infineon.com/dgdl/Infineon-IPG20N04S4-09A-DataSheet-v01_01-EN.pdf?fileId=8ac78c8c7e7124d1017e87fd4adf699b,active and preferred,IPG20N04S409AATMA1,Dual SSO8,Automotive,40,8.6,20,OptiMOS™-T2,,,2,4,,,21.7,,,,,,,N+N
BSS138I,https://www.infineon.com/dgdl/Infineon-BSS138I-DataSheet-v02_01-EN.pdf?fileId=5546d46277921c320177a421e00e1d4c,active and preferred,BSS138IXTSA1,SOT-23,Industrial,60,3500,0.23,Small Signal,,1,0.6,1.4,6000,1,,,,,,,0.03,N
IPT60R125CFD7,https://www.infineon.com/dgdl/Infineon-IPT60R125CFD7-DataSheet-v02_03-EN.pdf?fileId=5546d46271bf4f920171df3363c03179,active and preferred,IPT60R125CFD7XTMA1,TOLL,Industrial,600,125,21,CoolMOS™ CFD7,,4,3.5,4.5,,31,,,,,/cms/en/product/power/mosfet/n-channel/500v-950v/ipt60r125cfd7/#!simulation,,1.42,N
F4-33MR12W1M1H_B76,https://www.infineon.com/dgdl/Infineon-F4-33MR12W1M1H_B76-DataSheet-v00_10-EN.pdf?fileId=8ac78c8c8b6555fe018b728bb5237c8e,active and preferred,F433MR12W1M1HB76BPSA1,,Industrial,,,,CoolSiC™ G1,,,,,,,,,,https://www.infineon.com/iposim,/cms/en/product/power/mosfet/silicon-carbide/modules/f4-33mr12w1m1h_b76/#!simulation,5546d4694909da48014909dc0bb301f2=F4-33MR12W1M1H_B76|5546d4694909da48014909dc0f5e0238=CoolSiC MOSFET|5546d4624933b8750149389ffe6022e2=8.2,,
ISC151N20NM6,https://www.infineon.com/dgdl/Infineon-ISC151N20NM6-DataSheet-v02_00-EN.pdf?fileId=8ac78c8c8d2fe47b018d3286f5ca0f2c,active and preferred,ISC151N20NM6ATMA1,SuperSO8 FL,Industrial,200,15.1,74,OptiMOS™ 6,,3.7,3,4.5,,31,,,,,,,,N
IPD30N06S4L-23,https://www.infineon.com/dgdl/Infineon-IPD30N06S4L_23-DS-v01_00-en.pdf?fileId=db3a30431ff9881501203887944f0ca5,active and preferred,IPD30N06S4L23ATMA2,DPAK,Automotive,60,23,30,OptiMOS™-T2,,,1.2,2,,,16.1,,,,/cms/en/product/power/mosfet/automotive-mosfet/ipd30n06s4l-23/#!simulation,5546d4694909da48014909dc0bb301f2=IPD30N06S4L-23|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=60.0,0.35,N
IAUC100N10S5L040,https://www.infineon.com/dgdl/Infineon-IAUC100N10S5L040-DS-v01_00-EN.pdf?fileId=5546d462694c98b401696d0485683542,active and preferred,IAUC100N10S5L040ATMA1,Single SSO8,Automotive,100,4,100,OptiMOS™-5,,,1.2,2,,,60.0,,,,/cms/en/product/power/mosfet/automotive-mosfet/iauc100n10s5l040/#!simulation,5546d4694909da48014909dc094d01c8=100.0,,N
IPP082N10NF2S,https://www.infineon.com/dgdl/Infineon-IPP082N10NF2S-DataSheet-v02_01-EN.pdf?fileId=5546d46276fa42a30176fa67027a000b,active and preferred,IPP082N10NF2SAKMA1,TO220,Standard,100,8.2,77,StrongIRFET™ 2,,3,2.2,3.8,,28,,,,,/cms/en/product/power/mosfet/n-channel/ipp082n10nf2s/#!simulation,,0.59,N
BSZ028N04LS,https://www.infineon.com/dgdl/Infineon-BSZ028N04LS-DataSheet-v02_03-EN.pdf?fileId=db3a304342371bb001424bb10c8b6fff,active and preferred,BSZ028N04LSATMA1,PQFN 3x3,Industrial,40,2.8,114,OptiMOS™ 5,,1.55,1.2,2,3.8,32,,16,,https://design.infineon.com/tinademo/designer.php?path=EXAMPLESROOT%7CINFINEON%7CApplications%7CIndustrial%7CPower%7C&file=power_MOSFET_compare_24V.tsc&act=change.U.Infineon.BSZ028N04LS_L0,/cms/en/product/power/mosfet/n-channel/bsz028n04ls/#!simulation,5546d4694909da48014909dc094d01c8=40.0|5546d4694909da48014909dc0bb301f2=BSZ028N04LS|5546d4694909da48014909dc0f5e0238=MOSFET,0.4,N
BSC074N15NS5,https://www.infineon.com/dgdl/Infineon-BSC074N15NS5-DataSheet-v02_00-EN.pdf?fileId=5546d4626f229553016f8032bc9a7092,active and preferred,BSC074N15NS5ATMA1,SuperSO8 FL,Industrial,150,7.4,114,OptiMOS™ 5,,3.8,3,4.6,,41,,,,,/cms/en/product/power/mosfet/n-channel/bsc074n15ns5/#!simulation,5546d4694909da48014909dc0bb301f2=BSC074N15NS5|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=150.0,1.92,N
IPQC60T022S7,https://www.infineon.com/dgdl/Infineon-IPQC60T022S7-DataSheet-v02_00-EN.pdf?fileId=8ac78c8c8eeb092c018fb9fed79a17e7,active and preferred,IPQC60T022S7XTMA1,Q-DPAK bottom-side cooled,Industrial,600,,90,CoolMOS™ S7T,,4,3.5,4.5,,,,,,,,,6.44,N
IPW65R019C7,https://www.infineon.com/dgdl/Infineon-IPW65R019C7-DS-v02_01-en.pdf?fileId=db3a30433e78ea82013e791a9f140093,active and preferred,IPW65R019C7FKSA1,TO247,Industrial,650,19,75,CoolMOS™ C7,Boost,3.5,3,4,,215,,,,https://design.infineon.com/tinademo/designer.php?path=EXAMPLESROOT%7CINFINEON%7CApplications%7CIndustrial%7CPower%7C&file=power_MOSFET_compare_450V.tsc&act=change.U.Infineon.IPW65R019C7_L0,/cms/en/product/power/mosfet/n-channel/500v-950v/ipw65r019c7/#!simulation,5546d4694909da48014909dc094d01c8=650.0|5546d4694909da48014909dc0bb301f2=IPW65R019C7|5546d4694909da48014909dc0f5e0238=MOSFET,10.73,N
IPP60R099C7,https://www.infineon.com/dgdl/Infineon-IPP60R099C7-DS-v02_00-EN.pdf?fileId=5546d4624cb7f111014d481216877004,active and preferred,IPP60R099C7XKSA1,TO220,Industrial,600,99,22,CoolMOS™ C7,Boost,3.5,3,4,,42,,,,,/cms/en/product/power/mosfet/n-channel/500v-950v/ipp60r099c7/#!simulation,5546d4694909da48014909dc0bb301f2=IPP60R099C7|5546d4624933b8750149389ffe5222e1=0.82|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=600.0,2,N
IPC331N15NM5R,https://www.infineon.com/dgdl/Infineon-IPC331N15NM5R-DataSheet-v02_02-EN.pdf?fileId=5546d462700c0ae6017084c4189d0d2d,active and preferred,IPC331N15NM5RX7SA1,Die Form,,150,,,OptiMOS™ 5,,,3,4.6,,,,,,,,,,N
BSL202SN,https://www.infineon.com/dgdl/Infineon-BSL202SN-DS-v02_00-en.pdf?fileId=db3a3043156fd573011622e191d41f68,active and preferred,BSL202SNH6327XTSA1,TSOP-6,Automotive,20,,7.5,OptiMOS™,,,0.7,1.2,22,,,,5.8,,/cms/en/product/power/mosfet/small-signal-small-power/bsl202sn/#!simulation,5546d4694909da48014909dc094d01c8=20.0|5546d4694909da48014909dc0bb301f2=BSL202SN|5546d4694909da48014909dc0f5e0238=MOSFET,0.16,N
BSC059N04LS6,https://www.infineon.com/dgdl/Infineon-BSC059N04LS6-DataSheet-v02_01-EN.pdf?fileId=5546d462689a790c0168bd22cfc6481f,active and preferred,BSC059N04LS6ATMA1,SuperSO8 5x6,Industrial,40,5.9,59,OptiMOS™ 6,Full Bridge,1.78,1.3,2.3,8.4,9.4,,4.6,,,/cms/en/product/power/mosfet/n-channel/bsc059n04ls6/#!simulation,5546d4694909da48014909dc0bb301f2=BSC059N04LS6|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=40.0,0.36,N
IPW60R125CFD7,https://www.infineon.com/dgdl/Infineon-IPW60R125CFD7-DS-v02_00-EN.pdf?fileId=5546d46261ff57770162002fa4562bb2,active and preferred,IPW60R125CFD7XKSA1,TO247,Industrial,600,125,18,CoolMOS™ CFD7,PSFB (Phase shift full Bridge) and LLC,4,3.5,4.5,,36,,,,,/cms/en/product/power/mosfet/n-channel/500v-950v/ipw60r125cfd7/#!simulation,5546d4694909da48014909dc0bb301f2=IPW60R125CFD7|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=600.0,1.81,N
IPW60R055CFD7,https://www.infineon.com/dgdl/Infineon-IPW60R055CFD7-DS-v02_01-EN.pdf?fileId=5546d46261ff5777016200303d3b2c11,active and preferred,IPW60R055CFD7XKSA1,TO247,Industrial,600,55,38,CoolMOS™ CFD7,PSFB (Phase shift full Bridge) and LLC,4,3.5,4.5,,79,,,,,/cms/en/product/power/mosfet/n-channel/500v-950v/ipw60r055cfd7/#!simulation,5546d4694909da48014909dc0bb301f2= IPW60R055CFD7|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=600.0,3.17,N
IPB80P04P4-05,https://www.infineon.com/dgdl/Infineon-IPP_B_I80P04P4_05-DS-v01_00-en.pdf?fileId=db3a30432f69f146012f7833bcf12e3a,active and preferred,IPB80P04P405ATMA2,D2PAK,Automotive,-40,4.9,-80,OptiMOS™-P2,,,-2,-4,,,116.0,,,,/cms/en/product/power/mosfet/automotive-mosfet/ipb80p04p4-05/#!simulation,5546d4694909da48014909dc0bb301f2=IPB80P04P4-05|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=-40.0,1.19,P
IPP014N06NF2S,https://www.infineon.com/dgdl/Infineon-IPP014N06NF2S-DataSheet-v02_02-EN.pdf?fileId=8ac78c8c80f4d3290180fd60965a3c7a,active and preferred,IPP014N06NF2SAKMA2,TO220,Standard,60,1.4,198,StrongIRFET™ 2,,2.8,2.1,3.3,,203,,,,,,,1.48,N
IPP60R180CM8,https://www.infineon.com/dgdl/Infineon-IPP60R180CM8-DataSheet-v02_01-EN.pdf?fileId=8ac78c8c8d2fe47b018d9c26db7824a2,active and preferred,IPP60R180CM8XKSA1,TO220,Industrial,600,180,16,CoolMOS™ 8,,4.2,3.7,4.7,,17,,,,,,,0.75,N
IPB031N08N5,https://www.infineon.com/dgdl/Infineon-IPB031N08N5-DS-v02_00-EN.pdf?fileId=5546d4624a75e5f1014ac9cfdf5b1b81,active and preferred,IPB031N08N5ATMA1,D2PAK,Industrial,80,3.1,120,OptiMOS™ 5,,3,2.2,3.8,,69,,,,https://design.infineon.com/tinademo/designer.php?path=EXAMPLESROOT%7CINFINEON%7CApplications%7CIndustrial%7CPower%7C&file=power_MOSFET_compare_48V.tsc&act=change.U.Infineon.IPB031N08N5_L0,/cms/en/product/power/mosfet/n-channel/ipb031n08n5/#!simulation,5546d4694909da48014909dc0bb301f2=IPB031N08N5|5546d4694909da48014909dc094d01c8=80.0,1.05,N
IPG20N04S4L-18A,https://www.infineon.com/dgdl/Infineon-IPG20N04S4L-18A-DataSheet-v01_01-EN.pdf?fileId=5546d4626c1f3dc3016c4ca8827f179d,active and preferred,IPG20N04S4L18AATMA1,Dual SSO8,Automotive,40,18,20,OptiMOS™-T2,,,1.2,2.2,26,,10.5,,,,/cms/en/product/power/mosfet/automotive-mosfet/ipg20n04s4l-18a/#!simulation,5546d4694909da48014909dc094d01c8=40.0,,N+N
ISZ080N10NM6,https://www.infineon.com/dgdl/Infineon-ISZ080N10NM6-DataSheet-v02_02-EN.pdf?fileId=8ac78c8c7bb971ed017bba696a5f02a5,active and preferred,ISZ080N10NM6ATMA1,PQFN 3.3 x 3.3,Industrial,100,8.04,75,OptiMOS™ 6,,2.8,2.3,3.3,,19,,,,,/cms/en/product/power/mosfet/n-channel/isz080n10nm6/#!simulation,,0.61,N
IPD70R360P7S,https://www.infineon.com/dgdl/Infineon-IPD70R360P7S-DataSheet-v02_02-EN.pdf?fileId=5546d462584d1d4a0158cf6fb1440d5c,active and preferred,IPD70R360P7SAUMA1,DPAK,Standard,700,360,12.5,CoolMOS™ P7,Flyback,3,2.5,3.5,,16.4,,,,,/cms/en/product/power/mosfet/n-channel/500v-950v/ipd70r360p7s/#!simulation,5546d4694909da48014909dc0bb301f2=IPD70R360P7S|5546d4624933b8750149389ffe5222e1=30.0|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=700.0,0.32,N
IPP60R090CFD7,https://www.infineon.com/dgdl/Infineon-IPP60R090CFD7-DS-v02_00-EN.pdf?fileId=5546d46261ff57770162002fc9be2bb8,active and preferred,IPP60R090CFD7XKSA1,TO220,Industrial,600,90,25,CoolMOS™ CFD7,PSFB (Phase shift full Bridge) and LLC,4,3.5,4.5,,51,,,,,/cms/en/product/power/mosfet/n-channel/500v-950v/ipp60r090cfd7/#!simulation,5546d4694909da48014909dc0bb301f2=IPP60R090CFD7|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=600.0,1.91,N
IPD80R2K4P7,https://www.infineon.com/dgdl/Infineon-IPD80R2K4P7-DataSheet-v02_03-EN.pdf?fileId=5546d4625cc9456a015ce9ed17f348ed,active and preferred,IPD80R2K4P7ATMA1,DPAK,Industrial,800,2400,2.5,CoolMOS™ P7,Flyback,3,2.5,3.5,,7.5,,,,,/cms/en/product/power/mosfet/n-channel/500v-950v/ipd80r2k4p7/#!simulation,5546d4694909da48014909dc0bb301f2=IPD80R2K4P7 |5546d4624933b8750149389ffe5222e1=4.0|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=800.0,0.26,N
IQE220N15NM5CGSC,https://www.infineon.com/dgdl/Infineon-IQE220N15NM5CGSC-DataSheet-v02_00-EN.pdf?fileId=8ac78c8c8afe5bd0018b22d468912f5d,active and preferred,IQE220N15NM5CGSCATMA1,,Industrial,150,22,44,OptiMOS™ 5,,3.8,3,4.6,,14.4,,,,,,,,N
ISC230N10NM6,https://www.infineon.com/dgdl/Infineon-ISC230N10NM6-DataSheet-v02_02-EN.pdf?fileId=8ac78c8c7bb971ed017bba4e6aba024a,active and preferred,ISC230N10NM6ATMA1,SuperSO8 FL,Industrial,100,23,31,OptiMOS™ 6,,2.8,2.3,3.3,,7.4,,,,,/cms/en/product/power/mosfet/n-channel/isc230n10nm6/#!simulation,,0.36,N
IPT009N06NM5,https://www.infineon.com/dgdl/Infineon-IPT009N06NM5-DataSheet-v02_00-EN.pdf?fileId=8ac78c8c8929aa4d0189912417dc5f79,active and preferred,IPT009N06NM5ATMA1,TOLL,Industrial,60,0.9,427,OptiMOS™ 5,,2.8,2.1,3.3,,171,,,,,,,,N
IPP051N15N5,https://www.infineon.com/dgdl/Infineon-IPP051N15N5-DS-v02_01-EN.pdf?fileId=5546d46253f650570154a0437e3754cb,active and preferred,IPP051N15N5AKSA1,TO220,Industrial,150,5.1,120,OptiMOS™ 5,,3.8,3,4.6,,80,,,,,/cms/en/product/power/mosfet/n-channel/ipp051n15n5/#!simulation,5546d4694909da48014909dc0bb301f2=IPP051N15N5|5546d4624933b8750149389ffe5222e1=1.1|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=150.0,2.39,N
IPG20N06S2L-35A,https://www.infineon.com/dgdl/Infineon-IPG20N06S2L-35A-DataSheet-v01_10-EN.pdf?fileId=db3a30433d346a2d013d4550adaa5193,active and preferred,IPG20N06S2L35AATMA1,Dual SSO8,Automotive,55,35,20,OptiMOS™,,,1.2,2.2,,,18.0,,,,/cms/en/product/power/mosfet/automotive-mosfet/ipg20n06s2l-35a/#!simulation,5546d4694909da48014909dc0bb301f2=IPG20N06S2L-35A|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=55.0,0.48,N+N
IPZ60R060C7,https://www.infineon.com/dgdl/Infineon-IPZ60R060C7-DS-v02_00-EN.pdf?fileId=5546d462518ffd850151a515b3f40f2e,active and preferred,IPZ60R060C7XKSA1,TO247 4-pin,Industrial,600,60,35,CoolMOS™ C7,Boost,3.5,3,4,,68,,,,,/cms/en/product/power/mosfet/n-channel/500v-950v/ipz60r060c7/#!simulation,5546d4694909da48014909dc0bb301f2=IPZ60R060C7|5546d4624933b8750149389ffe5222e1=0.8|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=600.0,3.32,N
IMZ120R090M1H,https://www.infineon.com/dgdl/Infineon-IMZ120R090M1H-DataSheet-v02_02-EN.pdf?fileId=5546d46269e1c019016a92fda8396690,active and preferred,IMZ120R090M1HXKSA1,TO247 4-pin,Industrial,1200,,26,CoolSiC™ G1,"Boost_x000d_
Buck_x000d_
LLC_x000d_
Inverter",,,,,,,,,,/cms/en/product/power/mosfet/silicon-carbide/discretes/imz120r090m1h/#!simulation,5546d4694909da48014909dc0bb301f2=IMZ120R090M1H|5546d4694909da48014909dc0f5e0238=CoolSiC™ MOSFET|5546d4694909da48014909dc094d01c8=1200.0,,N
IPP055N08NF2S,https://www.infineon.com/dgdl/Infineon-IPP055N08NF2S-DataSheet-v02_01-EN.pdf?fileId=5546d46276c4f5350176f6f7d91513e6,active and preferred,IPP055N08NF2SAKMA1,TO220,Standard,80,5.5,99,StrongIRFET™ 2,,3,2.2,3.8,,36,,,,,/cms/en/product/power/mosfet/n-channel/ipp055n08nf2s/#!simulation,,0.72,N
IPB65R065C7,https://www.infineon.com/dgdl/Infineon-IPB65R065C7-DS-v02_00-en.pdf?fileId=db3a304341e0aed001420483e2ab1788,active and preferred,IPB65R065C7ATMA2,D2PAK,Industrial,650,65,33,CoolMOS™ C7,Boost,3.5,3,4,,64,,,,https://design.infineon.com/tinademo/designer.php?path=EXAMPLESROOT%7CINFINEON%7CApplications%7CIndustrial%7CPower%7C&file=power_MOSFET_compare_450V.tsc&act=change.U.Infineon.IPB65R065C7_L0,/cms/en/product/power/mosfet/n-channel/500v-950v/ipb65r065c7/#!simulation,5546d4694909da48014909dc094d01c8=650.0|5546d4694909da48014909dc0bb301f2=IPB65R065C7|5546d4694909da48014909dc0f5e0238=MOSFET,3.1,N
BSP322P,https://www.infineon.com/dgdl/Infineon-BSP322P-DS-v01_06-en.pdf?fileId=db3a30433b47825b013b60a022246d9c,active and preferred,BSP322PH6327XTSA1,SOT-223,Automotive,-100,800,1,Small Signal,,,-2,-1,,12.4,,,,,/cms/en/product/power/mosfet/small-signal-small-power/bsp322p/#!simulation,5546d4694909da48014909dc094d01c8=-100.0|5546d4694909da48014909dc0bb301f2=BSP322P|5546d4694909da48014909dc0f5e0238=MOSFET,0.23,P
IPB80N06S2L-06,https://www.infineon.com/dgdl/Infineon-IPB80N06S2L-06-DataSheet-v01_00-EN.pdf?fileId=5546d4626cb27db2016ccd9e8c8c1c9e,active and preferred,IPB80N06S2L06ATMA2,D2PAK,Automotive,55,6,80,OptiMOS™,,,1.2,2,,,114.0,,,,/cms/en/product/power/mosfet/automotive-mosfet/ipb80n06s2l-06/#!simulation,5546d4694909da48014909dc0bb301f2=IPB80N06S2L-06|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=55.0,1.18,N
IPD025N06N,https://www.infineon.com/dgdl/Infineon-IPD025N06N-DS-v02_05-EN.pdf?fileId=db3a304336415dec0136531648062c76,active and preferred,IPD025N06NATMA1,DPAK,Industrial,60,2.5,90,OptiMOS™ 5,,2.8,2.1,3.3,,71,,,,https://design.infineon.com/tinademo/designer.php?path=EXAMPLESROOT%7CINFINEON%7CApplications%7CIndustrial%7CPower%7C&file=power_MOSFET_compare_48V.tsc&act=change.U.Infineon.IPD025N06N_L0,/cms/en/product/power/mosfet/n-channel/ipd025n06n/#!simulation,5546d4694909da48014909dc094d01c8=60.0|5546d4694909da48014909dc0bb301f2=IPD025N06N|5546d4694909da48014909dc0f5e0238=MOSFET,0.8,N
IPP65R045C7,https://www.infineon.com/dgdl/Infineon-IPP65R045C7-DS-v02_01-en.pdf?fileId=db3a30433e78ea82013e7942aa8701ff,active and preferred,IPP65R045C7XKSA1,TO220,Industrial,650,45,46,CoolMOS™ C7,Boost,3.5,3,4,,93,,,,https://design.infineon.com/tinademo/designer.php?path=EXAMPLESROOT%7CINFINEON%7CApplications%7CIndustrial%7CPower%7C&file=power_MOSFET_compare_450V.tsc&act=change.U.Infineon.IPP65R045C7_L0,/cms/en/product/power/mosfet/n-channel/500v-950v/ipp65r045c7/#!simulation,5546d4694909da48014909dc094d01c8=650.0|5546d4694909da48014909dc0bb301f2=IPP65R045C7|5546d4694909da48014909dc0f5e0238=MOSFET,5.06,N
IPB120N10S4-03,https://www.infineon.com/dgdl/Infineon-IPP_B_I120N10S4-03-DataSheet-v01_10-EN.pdf?fileId=5546d46147a9c2e401480c5c81580b3a,active and preferred,IPB120N10S403ATMA1,D2PAK,Automotive,100,3.5,120,OptiMOS™-T2,,,2,3.5,,,108.0,,,,/cms/en/product/power/mosfet/automotive-mosfet/ipb120n10s4-03/#!simulation,5546d4694909da48014909dc0bb301f2=IPB120N10S4-03|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=100.0,2.08,N
IPP039N10N5,https://www.infineon.com/dgdl/Infineon-IPP039N10N5-DS-v02_00-EN.pdf?fileId=5546d4625b3ca4ec015b626e5b4367fa,active and preferred,IPP039N10N5AKSA1,TO220,Industrial,100,3.9,100,OptiMOS™ 5,,3,2.2,3.8,,76,,,,,/cms/en/product/power/mosfet/n-channel/ipp039n10n5/#!simulation,5546d4694909da48014909dc0bb301f2=IPP039N10N5|5546d4624933b8750149389ffe5222e1=1.4|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=100.0,1.46,N
IMZ120R220M1H,https://www.infineon.com/dgdl/Infineon-IMZ120R220M1H-DataSheet-v02_02-EN.pdf?fileId=5546d46269e1c019016a92fd8545668a,active and preferred,IMZ120R220M1HXKSA1,TO247 4-pin,Industrial,1200,,13,CoolSiC™ G1,"Boost_x000d_
Buck_x000d_
LLC_x000d_
Inverter",,,,,,,,,,/cms/en/product/power/mosfet/silicon-carbide/discretes/imz120r220m1h/#!simulation,5546d4694909da48014909dc0bb301f2=IMZ120R220M1H|5546d4694909da48014909dc0f5e0238=CoolSiC™ MOSFET|5546d4694909da48014909dc094d01c8=1200.0,,N
BSP89,https://www.infineon.com/dgdl/Infineon-BSP89-DS-v02_02-en.pdf?fileId=db3a30433b47825b013b4b8a07f90d55,active and preferred,BSP89H6327XTSA1,SOT-223,Automotive,240,6000,0.35,Small Signal,,,0.8,1.8,,4.3,,,,,/cms/en/product/power/mosfet/small-signal-small-power/bsp89/#!simulation,5546d4694909da48014909dc094d01c8=240.0|5546d4694909da48014909dc0bb301f2=BSP89|5546d4694909da48014909dc0f5e0238=MOSFET,0.17,N
IRFS4615,https://www.infineon.com/dgdl/Infineon-IRFS4615-DataSheet-v01_01-EN.pdf?fileId=5546d462533600a40153563a456a21bb,active and preferred,IRFS4615TRLPBF,D2PAK,Standard,150,42,33,IR MOSFET™,,4,3,5,,26,,,,,,5546d4694909da48014909dc094d01c8=150.0,0.72,N
